,es,pt,fr,be,lu,nl,de,dk,cz,pl,sk,ch,at,it,si,hu,ro,hr,ba,me,rs,bg,mk,gr,al,ee,fi,lt,lv,no,se,uk,ie
5546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127203125,0.087752081875,0.0,0.0,0.020803085000000002,0.00717365625,0.0,0.0
5547,0.0,0.0,0.0,0.0,0.0,0.0,0.00168490625,0.0014333125,0.001537296875,0.32108269296875,0.000980625,0.0,7.6390625e-05,0.0,0.0,0.000841671875,0.04111795726578156,0.0,0.0,1.625e-05,0.001587515625,0.01045506109375,0.0003908253125000001,0.1139117390625,0.000114046875,0.1542744940625,0.86180581890625,0.1607875043125,0.16721366134375,0.08783887343749999,0.24319895481249998,0.0,0.0
5548,0.0,0.0,0.0446240940625,0.01536539346875,0.00287967515625,0.05529721959375001,1.2708978525,0.3597867125,0.1624956496875,4.11055061009375,0.069926734375,0.00570187375,0.08840243296875,0.4876397644375,0.006370820000000001,0.05494510515624999,0.34402402115637526,0.121313919375,0.0593311090625,0.009509499999999999,0.0621219459375,0.2521281634375,0.01683731328125,1.7155912284375001,0.0767801578125,0.7002366667187501,2.70501619909375,1.081074515625,1.02117455015625,0.45530011390625,1.2833141378437503,0.002671671875,0.0
5549,0.47857737681249995,0.006745984375,2.9882823965937497,0.29141368040625,0.04054188640625,0.7050792684374999,6.771619870625001,1.676181875,0.6413483859374999,13.00960844621875,0.252339328125,0.0845166925,0.43491751359374997,3.9270429501875,0.04152302,0.22076823734375,0.8981306819163328,0.683661873125,0.284023593125,0.05071137500000001,0.1795408621875,0.8016590257812499,0.0598690815625,5.12872761,0.34737955828125,1.66065587734375,5.7987613979687485,2.6318523345625,2.63640898040625,1.3352644659375001,3.5968758220937502,1.2205529708125,0.038512728
5550,5.10215226371875,0.55572367828125,13.019836170375,0.9172097642187499,0.12460983359375,2.231704507312501,16.584660468125,3.9271001375,1.4127945375000002,24.367821001437502,0.4955425,0.260448715625,1.00239351328125,9.822555366500001,0.10182869,0.54270390375,1.515706444876002,1.52931798125,0.61250998484375,0.121720625,0.32564216109375,1.4484645415625,0.112811129375,9.13374514078125,0.7067081878124999,2.798807110312501,9.4184217388125,4.25440184478125,4.6005105654375,2.70627494203125,6.7339505101875,5.638469507062499,0.2329587355
5551,14.735102247,2.1023925346874996,27.185442402906254,1.667874159125,0.22809200359375,4.1843382774375,28.968724695625,6.5631956,2.440846663125,35.7727202800625,0.74842934375,0.474904645625,1.7503254159375001,16.18035754040625,0.17564182,0.98646621796875,2.0923277930348196,2.35870782625,0.9900947353124999,0.20006025,0.5017056932812499,1.9963545984375,0.1611082571875,12.64090357125,1.0752362184375,3.8735819303125,12.8873832275625,6.384700046843751,6.50235734159375,4.26484437140625,10.00776196775,13.020906504968751,0.8821217015000002
5552,25.35599309253125,3.9822432662500002,41.80461544178125,2.57427734675,0.32817038578125,6.09550018734375,41.496746605,9.0301867875,3.48617725640625,45.353237166375,0.979979421875,0.671516991875,2.4449486478124998,22.02059100690625,0.244098635,1.20990791125,2.4255133479997495,3.008183771875,1.3353962509375,0.2650245,0.6128324578125001,2.393712965,0.1983408896875,15.53471125078125,1.371723879375,4.711070768906251,15.646909802687501,8.4321016540625,8.0420969615,5.786768231406251,12.832217737062498,22.317392503937498,2.1604757995
5553,34.39219742928125,5.728169354375,54.70109743593751,3.5381959036875,0.40913222359375,7.53306386709375,51.229890419375,10.905724687500001,4.2511739396875,51.64540563250001,1.240580515625,0.818718073125,3.0007603842187507,26.242443045093754,0.28571163,1.125798875625,2.3715316497623373,3.637154415,1.5804738290625,0.314179125,0.69844270359375,2.57331477484375,0.21693175765625,17.290198996875,1.57255016203125,5.20597233515625,17.29459709609375,9.5671327575,9.00336673075,6.82524835125,14.800130993406249,31.689914100875004,3.3474132735
5554,41.09489325234375,7.072163391875001,63.18642823034374,4.6695879478125,0.4606551881250001,8.36699267296875,56.39590516375,12.012649699999999,4.6134916025,54.2023025311875,1.44395396875,0.902676361875,3.3467882679687513,28.394350018531252,0.30259979,1.150742969375,1.9769593091244988,4.114148949375,1.736900329375,0.345616375,0.7571953153125001,2.35096327484375,0.20336602671875,17.879358289687502,1.6611147834375,5.377546454218751,17.7472665863125,9.84348174940625,9.32773835065625,7.3194718010937505,15.739408117562501,39.524239308968745,4.187553921
5555,45.8296690719375,7.906911588593751,66.56969822724999,5.359063003125,0.4789840046875001,8.7522295164375,56.2019645875,12.2492895375,4.641292955468749,52.76296361743751,1.499841421875,0.9254109975,3.539980169218751,28.543238439875005,0.299011115,1.1231070559375,1.5276554344172721,4.218399220625,1.7416102046875,0.3497715,0.753637044375,2.09662122796875,0.1863223446875,16.76003884125,1.640509554375,5.180733963125001,16.968850292,9.409435662124999,8.98818455740625,7.546147415625001,15.59119845084375,42.702700563156256,5.333389347000001
5556,46.1018193879375,8.243473879062499,67.03955885171875,5.62369482690625,0.464073063125,8.585647527,51.462985609374996,11.513400449999999,4.11906081234375,47.43385908715625,1.377410390625,0.875112769375,3.360425235,26.619444501968758,0.27386148,1.141408063125,1.1536625467848196,3.922319225624999,1.5818545478125,0.32509425,0.6661076934375001,1.6626938825,0.13698090984375,13.72282331625,1.50955675078125,4.5797678871875,15.001109185781251,8.461665713312499,8.012111554125001,7.14067444546875,14.36947713534375,43.859408353750005,6.447181938
5557,41.66519403837499,7.830188638593751,62.519386462906255,5.41890786653125,0.4071487014062501,7.896066252093751,43.729909785625,10.035089975,3.36991556546875,38.82824085075,1.181391625,0.7609661281249998,2.8535015820312504,22.8974689785625,0.23123988,1.09144565546875,0.7583300213404934,3.330700597499999,1.32796595359375,0.272753,0.5170858129687501,1.20593698203125,0.1035204778125,10.418171694843751,1.2609820828125,3.6146650575,12.0598948838125,6.89371153228125,6.519339260875,6.2953380217187505,12.166431665125,41.470139447499996,6.541434889500001
