,es,pt,fr,be,lu,nl,de,dk,cz,pl,sk,ch,at,it,si,hu,ro,hr,ba,me,rs,bg,mk,gr,al,ee,fi,lt,lv,no,se,uk,ie
4889,0,0,0,0.05302998991935484,0,1.684981983870968,8.58692162962963,18.12769840652934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.464621875,0.9598168637387386,2.6232425897569107,0
4890,0,0,0,0.04007494959677419,0,0.9521282237903227,6.956646185185186,17.12992211426351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.348990625,0.8015361768018019,2.1734614998461375,0
4891,0,0,0,0.02951053427419354,0,0.4637443366935484,5.525987259259259,16.10308293820443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.154534375,0.740944679054054,1.8609365724851665,0
4892,0,0,0,0.02399395161290323,0,0.1842816411290323,3.971061481481482,15.10514170229304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965628125,0.7082421171171172,1.6724783652095399,0
4893,0,0,0,0.02426053427419355,0,0.07424594758064516,2.931502666666666,13.82531799455888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847165625,0.749506615990991,1.505116169062914,0
4894,0,0,0,0.01689828629032258,0,0.05213501008064516,2.311160703703703,12.42638243295764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75700625,0.8430981137387387,1.1264341637675366,0
4895,0,0,0,0.005627872983870968,0,0.06927719758064517,2.224135814814815,11.10315460551885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.730840625,0.8291762387387388,0.6757714529298292,0
4896,0,0,0,0.001954082661290323,0,0.08915957056451614,2.368769296296297,10.60683451224252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8721875,0.7038955518018017,0.4262973544839771,0
4897,0,0,0,0.0006415826612903225,0,0.0777388185483871,2.197877111111111,10.90676750874466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10335625,0.5665551801801803,0.2961064031742313,0
4898,0,0,0,0.000328125,0,0.1157571290322581,1.412101222222222,11.11864998056743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.237390625,0.4659017454954955,0.3111744288950847,0
4899,0,0,0,0.001579082661290323,0,0.1728977540322581,0.9729093703703705,9.81840513019821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.177315625,0.3655116835585586,0.46062717914200446,0
4900,0,0,0,0.005047832661290323,0,0.1485508790322581,0.7713926296296296,8.709079362611737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.134959375,0.2317466216216216,0.6861868048315194,0
4901,0,0,0,0.009143497983870968,0,0.08148012701612903,0.505534037037037,8.324601010493588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1037125,0.1319676238738738,1.0061724360997077,0
4902,0,0,0,0.01828699596774194,0,0.0236015625,0.2902504444444445,8.726356160124368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.119959375,0.09521931306306304,1.4293425890134217,0
4903,0,0,0,0.01759853830645161,0,0.004471875000000001,0.158366962962963,8.578735017489311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039915625,0.09692300112612613,1.8241691003044755,0
4904,0,0,0,0.005065372983870967,0,0.0059625,0.09958348148148148,7.608588107267781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80609375,0.07664231418918918,2.009115669254355,0
4905,0,0,0,0.0,0,0.04373237298387097,0.06126674074074075,6.709027283326857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5346125,0.05000112612612613,2.058216148521714,0
4906,0,0,0,0.0,0,0.2059841794354839,0.08663325925925926,6.044148931208706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1836875,0.02543862612612613,2.3441585239885683,0
4907,0,0,0,0.009158165322580644,0,0.4777674314516129,0.2777497777777778,5.224948931208705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745021875,0.01512612612612613,2.831650391440879,0
4908,0,0,0,0.1621661794354838,0,1.011118506048387,0.8384494444444445,4.421935017489313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47150625,0.009016188063063065,4.267462691853889,0
4909,0,0,0,0.5278244455645161,0,1.366362012096774,2.409107148148148,3.894023163622231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343565625,0.005125563063063063,7.03015854368279,0
4910,0,0,0,0.9258293346774192,0,2.218773193548387,4.532681037037038,3.216989661873299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20821875,0.003328125,10.371715809699914,0
4911,0,0,0,1.428436239919355,0,5.519176905241935,6.47263037037037,2.3877030703459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108346875,0.003016188063063063,13.308690327265934,0
4912,0,0,0,2.075946169354839,0,9.844663233870968,9.208782259259259,1.667626272833269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05900624999999999,0.004546875,16.15086290158126,0
4913,0,0,0,2.557800453629032,0,12.48134516733871,13.47673425925926,1.268612359113875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032325,0.013640625,19.536056432878983,0
4914,0,0,0,2.351312298387097,0,14.00554609475806,18.32555925925926,1.012749475320637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013940625,0.04924774774774775,22.669039050115977,0
4915,0,0,0,1.787956149193548,0,14.90342871169355,21.99961751851852,0.901804119704625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721875,0.1237449324324325,25.94839891281042,0
4916,0,0,0,0.9755405745967742,0,15.10589790120968,24.09722611111112,1.38127835211815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054375,0.2387873029279279,28.425359712686898,0
4917,0,0,0,0.7076526713709678,0,15.23806665120968,25.23285948148148,2.295777846871356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946875,0.4587794200450451,28.93006109855738,0
4918,0,0,0,0.729908618951613,0,15.34840976612903,25.99824229629629,3.487341780023319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272625,0.8665315315315315,28.55635082651319,0
4919,0,0,0,0.8478246471774193,0,15.31237895564516,26.2296337037037,5.116789739603576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054825,1.552335022522522,27.022503760312247,0
4920,0,0,0,1.196121774193548,0,15.13918852620968,26.27801696296296,7.174267081228139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161521875,2.272217342342342,26.242871832744452,0
4921,0,0,0,1.332048387096774,0,14.77366323387097,26.2385587037037,9.095644928099494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318909375,2.639541666666667,27.02927726955296,0
4922,0,0,0,1.542279284274194,0,14.35321850806452,26.09553392592592,11.04789957248348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4535718750000001,2.822896114864865,30.180997701742264,0
4923,0,0,0,2.51679314516129,0,13.83586841129032,25.20688537037037,12.91339183832103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7112999999999999,2.892809684684685,33.86074357899942,0
4924,0,0,0,2.941373739919355,0,11.85815620766129,20.82398377777778,14.5350882238632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011740625,2.915406813063063,11.640805957929441,0
4925,0,0,0,2.963829435483871,0,7.690986435483871,13.35336588888889,15.84239440342013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09280625,2.921001126126126,31.42477125012382,0
4926,0,0,0,2.82681154233871,0,3.972449909274193,8.543652851851853,16.39591605130198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047928125,2.923267314189189,29.417874012542534,0
4927,0,0,0,1.753665423387097,0,1.717650393145161,5.974522185185185,17.8841773804897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08939375,2.921563626126126,28.763698368976105,0
4928,0,0,0,1.784228981854839,0,0.630022754032258,4.827770185185185,20.17033921492421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344496875,2.882964245495496,26.19495079626429,0
4929,0,0,0,2.537561038306452,0,0.2623131350806451,4.472394629629629,22.5235835211815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71440625,2.503778153153153,25.217700260549396,0
4930,0,0,0,2.90612404233871,0,0.5481076209677418,4.24459462962963,24.00444897007385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0937,1.545199605855856,25.870455804082784,0
4931,0,0,0,2.961890020161291,0,2.96829566733871,4.181078222222222,24.13553144189662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43898125,1.063607545045045,3.4261602270418656,0
4932,0,0,0,2.963876310483871,0,8.914315445564517,4.550104777777777,23.47013711620676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64001875,1.155241413288288,3.1650408039955393,0
