,es,pt,fr,be,lu,nl,de,dk,cz,pl,sk,ch,at,it,si,hu,ro,hr,ba,me,rs,bg,mk,gr,al,ee,fi,lt,lv,no,se,uk,ie
0,2.51501505578156,2.7403948022790003,10.154459572773,0.147679917023,0,0,4.138548305614482,0,0.2367771766286,0.3079915472073,0.519207237543,1.0895858718408,2.749092146891,4.6446695714357,0.326924907779,0.0524378597483,0,0.40621628164,0.578370414878,0,2.77816573314,0.473266060117,0.225300435081,0.1830456359324,0.0584987831572,0,1.8591315867500002,0,0.190116796528,0.678978724555,0.9829728541549999,1.093239700398e-07,3.45331173094e-08
1,2.515015055779,2.7403948022780003,10.154459572774002,0.147679917021,0,0,4.138548305383746,0,0.2367771766284,0.3079915471101,0.519207237947,1.0895858718403,2.749092146889,4.6446695840539,0.326924907779,0.0524378593417,0,0.40621628164,0.578370414879,0,2.77816573314,0.473266060117,0.225300435082,0.1830456359313,0.05849878315699999,0,1.771803845109,0,0.190116796502,0.6789787246201201,0.982972856399,1.089817326478e-07,3.41497931392e-08
2,2.5150150557413697,2.7403948022740003,10.1544595727643,0.147679917015,0,0,4.138548304915604,0,0.2367771770305,0.3079915470652,0.5192072375410001,1.0895858718364,2.749092146468,4.644669584064099,0.326924907781,0.0524378597483,0,0.40621628164,0.57837041488,0,2.77816573315,0.473266060117,0.225300435084,0.1830456359295,0.0584987831565,0,1.757844284968,0,0.190116796492,0.6789787244378899,0.9829728551450001,1.07808911773e-07,3.36561137854e-08
3,2.5150150557411997,2.7403948022740003,10.154459572762999,0.147679917012,0,0,4.138548304483233,0,0.23677717702950002,0.30799154704840004,0.519207237542,1.0895858718354001,2.749092146467,4.6446695842954995,0.326924907782,0.0524378597483,0,0.40621628164,0.5783704148809999,0,2.77816573315,0.473266060117,0.225300435085,0.18304563592899997,0.0584987831561,0,1.755773150922,0,0.190116796489,0.6789787243572,0.982972854497,1.069231784789e-07,3.32963747611e-08
4,2.5150150557429996,2.7403948022740003,10.1544595727642,0.147679917012,0,0,4.138548304401455,0,0.23677717702950002,0.30799154704,0.519207237947,1.0895858718352,2.749092146468,4.644669584067399,0.326924907782,0.05243785934320001,0,0.40621628164,0.5783704148809999,0,2.77816573315,0.473266060117,0.225300435084,0.1830456359289,0.0584987831557,0,1.846908228607,0,0.190116796488,0.67897872448096,0.9829728543740001,1.06551744448e-07,3.31803365463e-08
5,2.5150150557812805,2.740394802277,10.1544595727729,0.147679917013,0,0,4.1385483045859015,0,0.2367771766208,0.3079915470428,0.5192072375410001,1.0895858718368001,2.749092146873,4.6446695840684,0.326924907781,0.0524378597483,0,0.40621628164,0.57837041488,0,2.77816573315,0.473266060114,0.22530043508,0.1830456359378,0.0584987831562,0,1.8572934748069998,0,0.190116796489,0.6789787244194901,0.982972854389,1.0671687630030001e-07,3.32727208425e-08
6,2.51501505580617,2.74039480228,10.154459572778102,0.147679917015,0,0,4.138548305006726,0,0.2367771770305,0.3079915470426,0.519207237947,1.0895858718383,2.749092146445,4.644669584042,0.326924907778,0.0524378593361,0,0.406216281635,0.578370414873,0,2.77816573314,0.473266060114,0.225300435078,0.18304563594,0.058498783162,0,1.750988555282,0,0.190116796488,0.6789787245730998,0.982972853953,1.0713427248370001e-07,3.34042351322e-08
7,2.5150150557742403,2.740394802266,10.1544595727103,0.14767991701,0,0,4.138548303639146,0,0.2367771766124,0.3079915470359,0.519207237947,1.0895858718245,2.749092146859,4.644669584277399,0.326924907779,0.05243785933880001,0,0.406216281635,0.578370414877,0,2.77816573314,0.473266060114,0.225300435084,0.18304563593339998,0.0584987831603,0,1.5331191365990002,0,0.190116796487,0.67897872349048,0.9829728538509999,1.0611212846619999e-07,3.29488663868e-08
8,2.5150150556943096,2.7403948022490003,10.1544595726998,0.147679917008,0,0,4.138548303233711,0,0.2367771766024,0.3079915469118,0.5192072375379999,1.0895858718203,2.749092146854,4.6446695804798,0.326924907794,0.0524378597483,0,0.406216281633,0.5783704148809999,0,2.77816573318,0.473266060066,0.225300435256,0.1830456246116,0.0584987831593,0,1.283970866468,0,0.190116796469,0.67897872333626,0.982972853165,1.0466410439909999e-07,3.26262811707e-08
9,2.51501505445549,2.740394802011,10.1544595720629,0.147679916661,0,0,4.138548302068301,0,0.23677717654969999,0.3079915444865,0.519207237552,1.0895858715968,2.749092146638,4.569403539623019,0.326924907735,0.0524378597483,0,0.406216281605,0.5783704148719999,0,2.77816573319,0.473266060066,0.225300435276,7.74241233317e-08,0.0584987831583,0,2.648643600878,0,0.190116795679,0.6789787257135499,0.9829728562790001,1.0486985365039997e-07,3.27603564861e-08
10,2.51501505415988,2.7403948019650004,10.1544595718804,0.14767991623,0,0,4.1385483008920225,0,0.2367771770305,0.21993920066780115,0.519207237947,1.0895858714571,2.749092145954,3.3461613422966314,0.326924907667,0.0524378593546,0,0.406216281529,0.578370414788,0,2.77816573311,0.473266059833,0.2253004352,7.6501044287e-08,0.05849878316049999,0,2.648643606238,0,0.190116790034,0.6789787243241899,0.982972854188,1.0480138351919999e-07,3.25484183268e-08
11,2.5150150542070997,2.740394801991,10.1544595718937,0.147679916275,0,0,4.1385483009386315,0,0.2367771765073,0.21993917544365632,0.519207237947,1.0895858714571,2.749092146493,3.739169406752782,0.326924907675,0.0524378593749,0,0.40621628154,0.578370414799,0,2.77816573312,0.473266059833,0.225300435203,7.64822510748e-08,0.0584987831614,0,2.648643590321,0,3.29379518186e-08,0.67897872412789,0.982972852738,1.430544601903e-07,3.24837277899e-08
